customer_id,signup_date
2897,2020-06-13
2898,2021-06-19
2899,2021-12-23
2900,2021-01-01
2901,2021-03-09
2902,2022-04-22
2903,2022-02-17
2904,2022-08-16
2905,2020-10-11
2906,2021-09-09
2907,2021-02-08
2908,2020-10-22
2909,2021-12-06
2910,2020-02-07
2911,2021-01-03
2912,2020-08-10
2913,2020-10-17
2914,2022-08-20
2915,2020-06-19
2916,2021-11-15
2917,2022-02-21
2918,2021-09-22
2919,2020-10-16
2920,2021-07-08
2921,2022-09-07
2922,2020-09-03
2923,2020-05-24
2924,2022-07-06
2925,2020-11-24
2926,2022-03-17
2927,2022-02-23
2928,2021-07-02
2929,2020-10-17
2930,2021-01-26
2931,2021-02-03
2932,2020-09-18
2933,2020-08-02
2934,2020-01-29
2935,2021-10-22
2936,2020-10-01
2937,2021-06-14
2938,2020-05-02
2939,2021-08-09
2940,2020-02-02
2941,2020-05-12
2942,2022-02-07
2943,2021-09-13
2944,2022-02-06
2945,2020-04-09
2946,2020-10-08
2947,2021-01-05
2948,2020-08-24
2949,2020-05-30
2950,2021-11-13
2951,2020-08-01
2952,2020-11-24
2953,2022-07-17
2954,2022-06-11
2955,2021-05-19
2956,2020-01-27
2957,2020-04-15
2958,2020-10-09
2959,2020-05-03
2960,2022-09-22
2961,2021-07-07
2962,2020-05-08
2963,2020-09-20
2964,2022-01-03
2965,2021-10-06
2966,2020-03-29
2967,2022-07-21
2968,2021-02-10
2969,2021-02-10
2970,2020-06-02
2971,2020-10-09
2972,2021-11-13
2973,2021-08-01
2974,2021-10-30
2975,2022-02-16
2976,2022-01-24
2977,2022-07-11
2978,2021-05-18
2979,2021-03-17
2980,2021-12-12
2981,2021-10-20
2982,2022-06-17
2983,2021-04-07
2984,2020-09-29
2985,2021-12-03
2986,2022-09-03
2987,2020-05-02
2988,2020-02-24
2989,2020-10-06
2990,2021-02-19
2991,2022-02-27
2992,2021-08-29
2993,2020-06-07
2994,2021-01-31
2995,2022-04-01
2996,2022-03-18
2997,2021-01-28
2998,2022-01-28
2999,2020-09-06
3000,2022-06-28
3001,2020-11-16
3002,2020-05-11
3003,2022-05-19
3004,2020-01-27
3005,2020-08-03
3006,2022-03-25
3007,2020-05-27
3008,2020-06-21
3009,2021-06-09
3010,2021-09-22
3011,2021-09-18
3012,2021-01-07
3013,2022-03-20
3014,2020-10-17
3015,2020-09-30
3016,2022-08-04
3017,2020-12-27
3018,2020-12-22
3019,2021-02-09
3020,2021-06-14
3021,2021-10-27
3022,2021-01-17
3023,2022-05-04
3024,2022-02-23
3025,2021-01-12
3026,2021-10-21
3027,2021-06-18
3028,2020-11-24
3029,2020-03-15
3030,2020-04-13
3031,2020-07-26
3032,2021-07-19
3033,2020-05-06
3034,2021-11-20
3035,2020-11-28
3036,2022-02-20
3037,2021-05-20
3038,2021-11-02
3039,2021-07-23
3040,2020-08-08
3041,2020-09-02
3042,2020-10-20
3043,2021-08-05
3044,2021-04-14
3045,2022-01-23
3046,2022-09-09
3047,2020-06-09
3048,2020-06-21
3049,2021-08-15
3050,2021-04-27
3051,2021-01-22
3052,2022-08-23
3053,2021-10-06
3054,2021-12-20
3055,2020-02-29
3056,2020-02-23
3057,2022-09-10
3058,2021-02-12
3059,2020-02-06
3060,2020-08-27
3061,2021-03-12
3062,2021-04-05
3063,2022-04-10
3064,2021-03-17
3065,2020-10-27
3066,2021-01-09
3067,2021-03-23
3068,2020-04-26
3069,2020-10-15
3070,2021-03-30
3071,2020-06-20
3072,2020-12-25
3073,2020-08-03
3074,2022-07-31
3075,2021-04-11
3076,2021-09-29
3077,2020-06-24
3078,2022-05-11
3079,2020-05-01
3080,2020-01-09
3081,2021-06-18
3082,2021-01-02
3083,2020-01-11
3084,2020-02-12
3085,2020-11-27
3086,2021-10-05
3087,2021-08-09
3088,2021-02-03
3089,2022-08-24
3090,2020-05-24
3091,2020-11-23
3092,2021-10-06
3093,2020-12-11
3094,2020-12-20
3095,2022-09-02
3096,2020-10-17
3097,2022-09-13
3098,2021-07-08
3099,2021-05-18
3100,2022-04-11
3101,2021-05-09
3102,2022-01-14
3103,2021-01-10
3104,2020-01-12
3105,2020-04-07
3106,2020-02-12
3107,2022-01-03
3108,2020-09-15
3109,2020-08-04
3110,2020-05-17
3111,2021-02-12
3112,2020-03-18
3113,2020-09-26
3114,2021-09-11
3115,2021-10-06
3116,2021-04-09
3117,2022-09-25
3118,2021-06-23
3119,2022-03-21
3120,2020-11-26
3121,2020-08-13
3122,2021-04-19
3123,2020-08-21
3124,2021-06-09
3125,2022-05-20
3126,2020-09-03
3127,2021-10-01
3128,2022-08-26
3129,2020-07-20
3130,2022-07-13
3131,2021-03-05
3132,2020-03-14
3133,2022-06-20
3134,2020-10-13
3135,2021-01-08
3136,2022-09-11
3137,2020-09-12
3138,2021-05-26
3139,2022-01-20
3140,2021-07-16
3141,2020-04-19
3142,2022-09-03
3143,2022-04-12
3144,2020-02-05
3145,2020-09-16
3146,2022-06-06
3147,2021-12-08
3148,2022-02-12
3149,2020-06-21
3150,2022-01-05
3151,2021-10-09
3152,2020-03-11
3153,2020-04-11
3154,2022-08-24
3155,2021-04-09
3156,2020-04-22
3157,2020-06-25
3158,2020-01-25
3159,2020-06-25
3160,2022-05-15
3161,2021-10-16
3162,2022-01-01
3163,2021-12-27
3164,2021-07-28
3165,2021-07-27
3166,2020-04-09
3167,2021-02-27
3168,2020-08-31
3169,2020-03-06
3170,2020-02-01
3171,2021-05-09
3172,2020-06-29
3173,2022-07-20
3174,2022-01-17
3175,2020-11-02
3176,2020-11-24
3177,2020-08-22
3178,2020-04-08
3179,2021-03-19
3180,2022-07-17
3181,2020-08-30
3182,2022-09-05
3183,2021-07-29
3184,2022-09-03
3185,2022-03-03
3186,2021-10-20
3187,2020-03-13
3188,2020-12-26
3189,2021-09-04
3190,2021-10-24
3191,2020-03-16
3192,2022-02-21
3193,2020-12-22
3194,2020-06-12
3195,2021-03-07
3196,2022-06-14
3197,2022-04-30
3198,2022-02-18
3199,2020-07-27
3200,2020-07-23
3201,2022-08-17
3202,2021-10-31
3203,2021-08-26
3204,2021-07-03
3205,2022-07-06
3206,2021-07-21
3207,2020-10-27
3208,2022-06-30
3209,2021-12-13
3210,2022-09-26
3211,2022-05-14
3212,2022-09-12
3213,2021-11-24
3214,2021-07-04
3215,2020-05-28
3216,2021-10-26
3217,2021-08-17
3218,2020-08-18
3219,2020-07-17
3220,2020-01-27
3221,2022-03-13
3222,2022-06-04
3223,2020-05-09
3224,2021-09-13
3225,2020-06-04
3226,2020-06-22
3227,2020-04-16
3228,2021-02-07
3229,2022-02-08
3230,2022-01-26
3231,2020-08-07
3232,2022-05-22
3233,2021-01-17
3234,2022-02-19
3235,2022-05-22
3236,2021-11-15
3237,2021-09-01
3238,2020-01-27
3239,2022-03-19
3240,2021-12-19
3241,2022-05-05
3242,2022-05-23
3243,2020-05-03
3244,2021-10-03
3245,2022-01-14
3246,2022-03-05
3247,2021-11-28
3248,2022-02-07
3249,2020-11-01
3250,2020-09-15
3251,2020-08-26
3252,2020-04-03
3253,2021-07-10
3254,2022-06-12
3255,2020-07-16
3256,2022-09-06
3257,2021-08-01
3258,2022-08-11
3259,2020-04-10
3260,2021-10-11
3261,2021-03-20
3262,2021-03-06
3263,2022-02-20
3264,2022-07-27
3265,2021-02-01
3266,2022-09-13
3267,2022-03-25
3268,2020-02-14
3269,2021-02-27
3270,2020-04-09
3271,2021-04-14
3272,2020-10-03
3273,2021-10-13
3274,2022-01-05
3275,2021-08-20
3276,2021-09-21
3277,2021-09-25
3278,2020-08-13
3279,2021-09-13
3280,2020-03-11
3281,2022-04-29
3282,2020-07-13
3283,2020-10-15
3284,2021-01-30
3285,2021-12-16
3286,2021-07-24
3287,2022-02-21
3288,2021-10-15
3289,2020-12-11
3290,2021-10-11
3291,2020-02-14
3292,2021-04-25
3293,2021-01-19
3294,2021-02-10
3295,2022-05-18
3296,2021-03-19
3297,2020-05-28
3298,2021-07-30
3299,2022-01-22
3300,2021-02-20
3301,2022-07-16
3302,2020-03-08
3303,2022-08-28
3304,2022-04-21
3305,2021-09-15
3306,2021-03-09
3307,2021-08-23
3308,2021-06-28
3309,2022-01-02
3310,2022-05-08
3311,2020-07-07
3312,2020-02-27
3313,2021-03-15
3314,2020-02-17
3315,2020-03-17
3316,2020-02-14
3317,2022-05-13
3318,2020-10-19
3319,2020-12-11
3320,2021-12-01
3321,2020-08-23
3322,2022-03-09
3323,2020-10-02
3324,2022-02-13
3325,2021-12-25
3326,2020-04-29
3327,2021-09-03
3328,2022-05-19
3329,2021-07-26
3330,2020-08-26
3331,2020-12-07
3332,2020-07-22
3333,2020-12-05
3334,2022-07-04
3335,2021-10-03
3336,2022-09-03
3337,2020-10-21
3338,2021-07-09
3339,2022-03-22
3340,2022-07-02
3341,2020-01-14
3342,2020-03-06
3343,2022-05-02
3344,2020-08-26
3345,2022-02-25
3346,2021-07-05
3347,2021-10-11
3348,2022-07-01
3349,2022-06-13
3350,2020-03-25
3351,2021-04-14
3352,2020-08-18
3353,2021-02-07
3354,2021-04-29
3355,2021-04-08
3356,2020-07-25
3357,2021-06-10
3358,2020-01-17
3359,2020-12-02
3360,2021-05-02
3361,2021-04-17
3362,2021-09-20
3363,2021-12-15
3364,2020-01-26
3365,2021-07-05
3366,2022-06-21
3367,2020-02-16
3368,2021-01-21
3369,2021-12-19
3370,2022-03-28
3371,2020-12-06
3372,2022-05-09
3373,2022-01-13
3374,2021-02-02
3375,2021-11-26
3376,2021-04-13
3377,2021-03-28
3378,2021-08-31
3379,2021-09-26
3380,2021-12-04
3381,2022-08-19
3382,2021-11-17
3383,2022-01-22
3384,2022-05-27
3385,2020-10-22
3386,2020-03-02
3387,2021-11-24
3388,2022-06-23
3389,2020-11-28
3390,2021-05-11
3391,2021-09-30
3392,2021-09-09
3393,2022-05-02
3394,2020-02-22
3395,2021-03-11
3396,2021-07-27
3397,2022-02-13
3398,2022-04-05
3399,2020-08-04
3400,2020-10-15
3401,2020-03-10
3402,2021-06-28
3403,2021-09-14
3404,2021-05-08
3405,2021-09-22
3406,2021-03-21
3407,2020-12-12
3408,2021-07-31
3409,2022-03-01
3410,2022-01-01
3411,2021-02-18
3412,2022-03-16
3413,2020-01-05
3414,2020-09-26
3415,2021-03-08
3416,2020-08-23
3417,2021-08-10
3418,2021-03-25
3419,2020-04-21
3420,2020-07-02
3421,2022-08-02
3422,2022-01-15
3423,2021-03-09
3424,2020-03-22
3425,2020-12-22
3426,2021-01-03
3427,2022-02-04
3428,2022-03-02
3429,2022-07-05
3430,2020-12-06
3431,2021-06-29
3432,2022-07-28
3433,2022-06-26
3434,2022-03-12
3435,2020-11-20
3436,2020-10-03
3437,2020-11-06
3438,2022-05-26
3439,2022-01-13
3440,2020-04-02
3441,2021-04-06
3442,2020-12-23
3443,2020-07-12
3444,2022-03-14
3445,2022-02-12
3446,2021-06-16
3447,2021-05-21
3448,2020-02-24
3449,2022-09-05
3450,2022-06-15
3451,2021-07-31
3452,2021-01-27
3453,2021-11-21
3454,2022-04-15
3455,2022-03-04
3456,2021-08-11
3457,2022-08-23
3458,2020-11-12
3459,2022-02-24
3460,2022-08-14
3461,2022-06-18
3462,2021-03-19
3463,2021-07-05
3464,2022-09-24
3465,2021-08-16
3466,2020-05-16
3467,2022-05-21
3468,2022-09-01
3469,2020-04-23
3470,2020-08-04
3471,2020-03-05
3472,2022-04-03
3473,2020-03-31
3474,2021-08-08
3475,2020-05-05
3476,2020-02-11
3477,2020-05-17
3478,2022-05-03
3479,2020-09-10
3480,2021-10-14
3481,2022-04-08
3482,2021-04-24
3483,2021-07-09
3484,2021-01-27
3485,2020-04-04
3486,2020-02-25
3487,2022-08-28
3488,2020-07-12
3489,2022-07-15
3490,2022-07-14
3491,2020-03-29
3492,2020-03-21
3493,2022-03-31
3494,2022-07-29
3495,2022-04-07
3496,2021-07-16
3497,2020-04-04
3498,2022-09-03
3499,2021-06-02
3500,2020-11-09
3501,2020-01-04
3502,2021-09-15
3503,2021-04-05
3504,2022-09-13
3505,2020-04-24
3506,2022-08-01
3507,2021-08-21
3508,2021-03-01
3509,2021-09-03
3510,2020-08-25
3511,2021-09-26
3512,2021-03-31
3513,2021-02-05
3514,2021-12-12
3515,2022-04-22
3516,2020-09-03
3517,2021-10-14
3518,2021-04-20
3519,2021-03-20
3520,2020-08-01
3521,2020-09-02
3522,2020-10-22
3523,2022-06-06
3524,2021-05-04
3525,2022-03-21
3526,2021-11-01
3527,2020-08-13
3528,2021-08-06
3529,2022-08-02
3530,2021-06-13
3531,2021-05-24
3532,2021-11-25
3533,2021-07-25
3534,2020-05-11
3535,2021-04-07
3536,2022-05-11
3537,2021-01-17
3538,2020-03-22
3539,2021-03-14
3540,2021-03-03
3541,2021-08-31
3542,2020-11-14
3543,2020-06-27
3544,2022-02-02
3545,2022-08-13
3546,2022-06-30
3547,2020-05-07
3548,2020-11-30
3549,2020-12-25
3550,2020-08-17
3551,2020-10-28
3552,2020-06-16
3553,2022-03-29
3554,2021-06-06
3555,2020-07-09
3556,2020-02-19
3557,2020-03-07
3558,2021-10-17
3559,2020-11-26
3560,2021-05-11
3561,2020-08-24
3562,2021-10-17
3563,2022-05-17
3564,2021-09-06
3565,2020-08-29
3566,2021-10-02
3567,2021-07-21
3568,2020-04-09
3569,2020-11-11
3570,2021-12-28
3571,2020-07-30
3572,2021-08-14
3573,2021-07-14
3574,2021-12-19
3575,2022-09-02
3576,2022-08-31
3577,2022-03-02
3578,2020-06-25
3579,2021-02-11
3580,2022-01-26
3581,2022-02-23
3582,2021-12-05
3583,2022-09-07
3584,2021-07-02
3585,2022-01-21
3586,2022-02-04
3587,2020-09-02
3588,2020-02-01
3589,2021-09-10
3590,2021-07-10
3591,2020-11-26
3592,2022-01-04
3593,2022-08-09
3594,2022-01-29
3595,2021-10-21
3596,2020-08-27
3597,2020-01-18
3598,2022-04-22
3599,2020-10-20
3600,2022-03-27
3601,2021-03-01
3602,2021-07-19
3603,2020-04-02
3604,2021-06-14
3605,2020-03-28
3606,2021-04-05
3607,2022-06-22
3608,2020-04-03
3609,2021-01-02
3610,2020-06-17
3611,2020-04-28
3612,2020-01-08
3613,2022-09-07
3614,2020-03-09
3615,2020-09-23
3616,2021-11-12
3617,2022-09-25
3618,2020-02-21
3619,2022-01-01
3620,2021-10-15
3621,2020-07-23
3622,2022-07-15
3623,2020-06-23
3624,2021-07-23
3625,2022-04-14
3626,2020-07-02
3627,2020-08-05
3628,2022-08-11
3629,2020-07-05
3630,2021-11-12
3631,2021-11-10
3632,2021-05-17
3633,2020-09-11
3634,2021-12-01
3635,2021-05-20
3636,2021-07-01
3637,2020-11-26
3638,2022-05-21
3639,2021-06-30
3640,2020-04-26
3641,2022-08-05
3642,2020-12-24
3643,2021-09-26
3644,2021-11-14
3645,2020-05-05
3646,2022-07-06
3647,2022-02-23
3648,2022-06-15
3649,2021-01-05
3650,2020-05-11
3651,2021-10-16
3652,2022-04-22
3653,2021-02-13
3654,2022-05-24
3655,2022-06-14
3656,2021-05-25
3657,2022-01-26
3658,2021-11-05
3659,2020-08-29
3660,2020-07-02
3661,2020-09-23
3662,2020-06-12
3663,2021-09-17
3664,2020-02-05
3665,2020-07-29
3666,2021-09-30
3667,2021-06-22
3668,2022-03-25
3669,2021-05-17
3670,2021-06-03
3671,2021-08-10
3672,2020-05-20
3673,2020-08-23
3674,2022-04-09
3675,2021-05-12
3676,2021-12-12
3677,2021-12-04
3678,2022-05-18
3679,2020-10-12
3680,2020-12-21
3681,2020-12-28
3682,2021-12-30
3683,2022-06-23
3684,2021-09-30
3685,2020-11-26
3686,2020-01-23
3687,2021-02-23
3688,2021-10-19
3689,2020-08-15
3690,2020-06-11
3691,2020-10-16
3692,2021-05-07
3693,2022-07-21
3694,2022-08-08
3695,2020-11-26
3696,2020-06-20
3697,2021-06-11
3698,2022-07-03
3699,2022-08-14
3700,2020-01-30
3701,2020-08-27
3702,2020-06-29
3703,2020-03-03
3704,2022-01-12
3705,2021-01-17
3706,2022-07-10
3707,2020-03-27
3708,2022-05-28
3709,2020-12-02
3710,2022-06-06
3711,2021-11-18
3712,2021-01-01
3713,2020-12-22
3714,2022-09-03
3715,2020-11-13
3716,2021-07-04
3717,2022-07-29
3718,2021-11-16
3719,2020-06-09
3720,2020-10-01
3721,2021-09-12
3722,2020-11-05
3723,2020-12-10
3724,2021-06-27
3725,2022-07-26
3726,2020-10-11
3727,2021-10-12
3728,2020-04-05
3729,2022-08-19
3730,2022-03-02
3731,2020-12-04
3732,2021-07-06
3733,2020-11-17
3734,2020-05-20
3735,2021-07-24
3736,2020-02-13
3737,2020-04-17
3738,2022-04-22
3739,2021-10-27
3740,2022-05-11
3741,2021-08-21
3742,2022-01-22
3743,2020-02-15
3744,2020-10-25
3745,2020-12-26
3746,2022-05-15
3747,2020-06-13
3748,2021-07-23
3749,2021-12-21
3750,2020-07-20
3751,2020-04-28
3752,2020-12-24
3753,2022-06-29
3754,2020-04-18
3755,2020-09-26
3756,2022-02-15
3757,2021-03-29
3758,2020-02-18
3759,2022-06-28
3760,2021-04-11
3761,2021-05-16
3762,2021-03-02
3763,2021-03-27
3764,2021-03-17
3765,2020-07-19
3766,2020-12-23
3767,2020-12-04
3768,2020-10-24
3769,2021-06-28
3770,2021-09-06
3771,2022-01-15
3772,2021-09-15
3773,2021-04-28
3774,2022-09-26
3775,2021-11-04
3776,2020-07-02
3777,2021-02-05
3778,2020-05-14
3779,2020-12-08
3780,2020-10-12
3781,2021-05-21
3782,2021-12-05
3783,2020-08-08
3784,2022-08-22
3785,2021-10-16
3786,2022-02-23
3787,2022-05-18
3788,2021-06-29
3789,2022-09-18
3790,2020-02-12
3791,2021-12-13
3792,2020-07-08
3793,2020-03-18
3794,2020-01-27
3795,2020-10-13
3796,2021-02-05
3797,2021-01-02
3798,2020-12-18
3799,2021-11-08
3800,2020-03-09
3801,2020-11-17
3802,2022-06-07
3803,2022-07-11
3804,2020-01-04
3805,2021-08-09
3806,2022-08-09
3807,2022-01-08
3808,2020-10-17
3809,2021-08-02
3810,2022-08-01
3811,2020-09-16
3812,2021-08-25
3813,2021-04-24
3814,2022-09-06
3815,2021-06-11
3816,2021-01-04
3817,2020-02-24
3818,2020-09-26
3819,2021-08-23
3820,2020-01-08
3821,2022-07-14
3822,2022-09-21
3823,2020-05-10
3824,2021-07-07
3825,2020-08-25
3826,2021-11-03
3827,2020-04-18
3828,2020-02-17
3829,2020-05-19
3830,2021-04-23
3831,2020-03-30
3832,2020-06-05
3833,2021-05-04
3834,2020-09-28
3835,2020-02-18
3836,2020-03-20
3837,2021-07-14
3838,2022-01-03
3839,2021-02-27
3840,2021-12-25
3841,2020-11-13
3842,2022-07-18
3843,2020-04-21
3844,2021-09-16
3845,2022-09-13
3846,2021-02-08
3847,2020-10-13
3848,2020-11-10
3849,2021-10-10
3850,2021-10-04
3851,2021-08-21
3852,2021-05-28
3853,2021-08-16
3854,2021-05-10
3855,2021-03-15
3856,2020-01-20
3857,2021-03-05
3858,2020-09-21
3859,2022-08-13
3860,2021-08-05
3861,2021-11-19
3862,2021-02-18
3863,2022-03-06
3864,2022-07-10
3865,2020-10-12
3866,2021-11-26
3867,2021-02-13
3868,2021-05-29
3869,2020-05-26
3870,2021-01-24
3871,2021-08-12
3872,2022-09-02
3873,2021-05-26
3874,2022-05-10
3875,2020-11-19
3876,2020-05-17
3877,2021-04-05
3878,2021-01-10
3879,2020-06-11
3880,2022-07-23
3881,2021-02-24
3882,2022-03-31
3883,2021-03-17
3884,2022-05-15
3885,2022-05-03
3886,2020-07-03
3887,2022-03-13
3888,2020-08-25
3889,2021-07-09
3890,2020-02-02
3891,2020-04-16
3892,2021-06-16
3893,2020-08-06
3894,2020-01-31
3895,2020-03-13
3896,2020-06-28
3897,2021-05-26
3898,2021-04-12
3899,2021-09-26
3900,2021-06-10
3901,2022-04-23
3902,2021-07-22
3903,2020-02-08
3904,2020-04-13
3905,2022-03-19
3906,2021-05-27
3907,2020-12-13
3908,2020-01-15
3909,2020-09-09
3910,2022-05-04
3911,2020-07-18
3912,2022-02-07
3913,2022-04-12
3914,2021-11-23
3915,2020-10-17
3916,2021-03-07
3917,2020-03-17
3918,2020-02-16
3919,2020-07-25
3920,2021-02-23
3921,2020-03-10
3922,2022-01-03
3923,2020-11-11
3924,2020-08-09
3925,2020-04-24
3926,2021-12-05
3927,2020-01-31
3928,2022-05-21
3929,2021-07-08
3930,2020-10-18
3931,2020-10-26
3932,2022-01-05
3933,2021-02-11
3934,2020-04-08
3935,2020-04-12
3936,2022-08-10
3937,2020-07-09
3938,2020-09-01
3939,2022-07-08
3940,2022-04-20
3941,2020-02-25
3942,2020-11-20
3943,2020-04-14
3944,2021-09-29
3945,2022-04-20
3946,2021-04-26
3947,2021-09-10
3948,2022-08-06
3949,2020-04-13
3950,2020-03-19
3951,2022-03-16
3952,2020-03-09
3953,2021-05-23
3954,2020-10-18
3955,2022-05-12
3956,2021-05-14
3957,2021-05-01
3958,2022-05-04
3959,2022-02-02
3960,2020-09-21
3961,2021-09-18
3962,2020-11-26
3963,2021-09-04
3964,2021-04-30
3965,2022-08-10
3966,2022-05-01
3967,2021-02-11
3968,2021-07-23
3969,2022-04-03
3970,2020-09-07
3971,2021-10-18
3972,2020-04-21
3973,2020-06-22
3974,2022-04-08
3975,2021-06-27
3976,2021-02-24
3977,2021-01-24
3978,2020-02-05
3979,2020-06-13
3980,2021-07-25
3981,2020-10-18
3982,2021-10-18
3983,2020-03-01
3984,2020-12-07
3985,2021-03-06
3986,2022-05-15
3987,2020-10-03
3988,2021-12-12
3989,2021-07-29
3990,2020-07-10
3991,2021-11-23
3992,2020-05-10
3993,2020-05-22
3994,2020-11-02
3995,2021-11-11
3996,2022-03-12
3997,2021-08-11
3998,2020-11-09
3999,2020-06-26
4000,2021-10-08
4001,2020-05-25
4002,2020-12-17
4003,2020-12-22
4004,2021-06-17
4005,2021-02-03
4006,2022-08-18
4007,2020-11-27
4008,2020-10-29
4009,2020-06-14
4010,2022-05-03
4011,2021-06-20
4012,2022-03-13
4013,2020-10-30
4014,2021-01-29
4015,2020-10-27
4016,2022-08-22
4017,2021-08-10
4018,2021-06-11
4019,2021-08-05
4020,2022-01-04
4021,2021-09-06
4022,2021-05-16
4023,2022-03-06
4024,2021-04-01
4025,2021-08-06
4026,2022-04-24
4027,2021-12-01
4028,2020-02-22
4029,2021-06-12
4030,2022-01-06
4031,2022-03-16
4032,2020-06-23
4033,2021-02-16
4034,2020-04-14
4035,2020-06-10
4036,2021-08-19
4037,2020-04-15
4038,2020-03-31
4039,2022-06-01
4040,2022-05-13
4041,2021-05-03
4042,2021-06-29
4043,2020-10-14
4044,2020-02-24
4045,2022-02-15
4046,2020-05-10
4047,2021-04-09
4048,2020-01-02
4049,2020-12-10
4050,2021-09-15
4051,2022-06-23
4052,2021-03-08
4053,2021-11-07
4054,2020-02-02
4055,2021-05-06
4056,2022-09-26
4057,2020-01-17
4058,2021-10-13
4059,2021-02-21
4060,2021-06-10
4061,2020-02-14
4062,2021-03-17
4063,2020-11-05
4064,2020-10-23
4065,2022-08-12
4066,2020-12-17
4067,2021-05-27
4068,2021-09-24
4069,2021-09-10
4070,2020-04-15
4071,2020-05-10
4072,2022-01-12
4073,2021-04-11
4074,2020-08-12
4075,2022-01-01
4076,2020-06-13
4077,2020-10-15
4078,2021-05-11
4079,2022-07-03
4080,2022-04-02
4081,2022-08-10
4082,2020-05-13
4083,2021-07-30
4084,2021-10-20
4085,2020-05-05
4086,2021-09-27
4087,2022-07-18
4088,2020-06-06
4089,2021-04-19
4090,2020-06-27
4091,2021-02-15
4092,2022-03-18
4093,2021-06-02
4094,2020-04-20
4095,2022-03-05
4096,2021-08-07
4097,2022-05-28
4098,2020-10-14
4099,2021-06-18
4100,2020-11-02
4101,2020-07-02
4102,2022-08-16
4103,2021-12-23
4104,2021-03-14
4105,2020-01-15
4106,2021-07-24
4107,2020-05-27
4108,2021-12-08
4109,2020-12-19
4110,2021-02-23
4111,2022-04-02
4112,2021-11-27
4113,2020-08-12
4114,2020-10-09
4115,2022-02-03
4116,2020-12-18
4117,2022-09-14
4118,2020-04-22
4119,2021-05-25
4120,2022-03-02
4121,2021-10-25
4122,2020-03-25
4123,2021-05-19
4124,2020-08-12
4125,2021-08-08
4126,2021-12-29
4127,2020-09-16
4128,2021-12-30
4129,2022-04-06
4130,2022-06-22
4131,2022-08-22
4132,2022-08-18
4133,2022-03-27
4134,2021-11-09
4135,2021-12-22
4136,2020-08-20
4137,2022-06-25
4138,2021-04-19
4139,2020-11-14
4140,2021-04-20
4141,2020-10-23
4142,2021-01-11
4143,2020-09-28
4144,2022-07-28
4145,2022-07-16
4146,2020-11-15
4147,2021-04-22
4148,2022-07-23
4149,2021-09-11
4150,2022-05-21
4151,2021-03-16
4152,2021-05-30
4153,2022-02-09
4154,2022-07-25
4155,2020-04-25
4156,2020-07-07
4157,2020-07-11
4158,2021-08-02
4159,2021-04-22
4160,2021-01-06
4161,2021-08-23
4162,2022-03-11
4163,2021-07-18
4164,2020-07-17
4165,2020-09-12
4166,2022-02-10
4167,2020-04-27
4168,2022-01-22
4169,2020-05-10
4170,2021-12-30
4171,2020-10-21
4172,2021-11-23
4173,2020-07-10
4174,2020-09-29
4175,2020-04-16
4176,2021-01-08
4177,2022-07-20
4178,2020-12-17
4179,2022-07-02
4180,2022-07-02
4181,2022-07-25
4182,2022-01-12
4183,2020-09-07
4184,2021-07-18
4185,2021-12-28
4186,2020-01-31
4187,2021-09-27
4188,2021-11-22
4189,2020-10-25
4190,2022-06-05
4191,2022-06-07
4192,2022-03-12
4193,2020-08-29
4194,2020-07-27
4195,2020-08-20
4196,2020-12-17
4197,2020-06-29
4198,2021-01-22
4199,2020-07-09
4200,2022-08-22
4201,2021-07-25
4202,2021-01-19
4203,2020-10-04
4204,2021-12-04
4205,2022-08-07
4206,2021-01-18
4207,2022-09-09
4208,2021-02-16
4209,2022-01-18
4210,2021-07-10
4211,2021-10-01
4212,2022-06-14
4213,2020-11-10
4214,2021-11-05
4215,2022-05-08
4216,2022-05-29
4217,2021-12-15
4218,2020-09-11
4219,2021-02-26
4220,2020-07-18
4221,2020-02-28
4222,2021-05-04
4223,2021-04-12
4224,2020-07-05
4225,2022-03-23
4226,2022-02-05
4227,2020-09-29
4228,2022-04-03
4229,2021-09-01
4230,2022-02-06
4231,2020-02-20
4232,2020-07-06
4233,2022-07-20
4234,2021-01-15
4235,2021-10-28
4236,2020-03-09
4237,2020-12-02
4238,2021-05-02
4239,2020-05-24
4240,2020-09-20
4241,2020-04-20
4242,2022-07-06
4243,2020-08-13
4244,2020-11-19
4245,2020-02-25
4246,2021-04-30
4247,2022-06-25
4248,2022-03-08
4249,2021-06-01
4250,2021-12-20
4251,2020-07-18
4252,2021-10-18
4253,2021-12-25
4254,2021-07-29
4255,2022-07-14
4256,2021-03-25
4257,2021-03-04
4258,2020-02-11
4259,2020-08-18
4260,2020-11-13
4261,2020-02-29
4262,2021-06-14
4263,2022-02-25
4264,2020-03-21
4265,2020-11-26
4266,2020-12-22
4267,2021-01-29
4268,2020-11-08
4269,2021-11-02
4270,2021-11-07
4271,2020-04-01
4272,2021-05-07
4273,2021-01-22
4274,2020-12-17
4275,2021-08-08
4276,2021-01-14
4277,2021-05-19
4278,2020-02-24
4279,2022-03-20
4280,2020-06-13
4281,2021-10-24
4282,2020-05-26
4283,2020-12-28
4284,2021-03-16
4285,2020-05-02
4286,2022-03-29
4287,2022-05-17
4288,2020-03-08
4289,2021-09-12
4290,2022-05-10
4291,2020-07-31
4292,2022-08-04
4293,2021-09-18
4294,2020-03-13
4295,2022-04-23
